Longitude,Latitude,Cluster
53.228694,-0.547303,5
53.228861,-0.547581,5
53.228936,-0.547862,5
53.230161,-0.549006,5
53.229375,-0.54662,5
53.229375,-0.546625,5
53.229244,-0.546064,5
53.229152,-0.545648,5
53.228938,-0.544978,5
53.228852,-0.544698,5
53.228472,-0.543081,5
53.797241,-3.056344,-1
41.596275,15.813577,7
41.59658,15.813783,7
53.228522,-0.539945,5
53.228622,-0.541512,5
53.228616,-0.541209,5
53.228555,-0.540559,5
43.804197,15.633609,-1
47.383488,10.89303,9
47.382794,10.892427,9
49.420144,0.2351,-1
48.868177,2.33556,0
49.618794,15.530258,-1
53.229094,-0.540489,5
53.233494,-0.538623,5
53.232252,-0.538434,5
53.232527,-0.538453,5
53.233113,-0.538464,5
42.63373,11.670627,103
51.540202,0.711183,36
48.327328,16.035887,128
40.846391,0.3544,-1
52.611387,0.457305,25
43.933466,5.6479,-1
48.211304,16.342077,6
52.08535,6.031996,153
47.486838,19.047911,40
42.507152,-8.817225,88
50.934211,6.93235,37
36.134798,-5.352208,-1
45.877602,10.890777,145
53.311724,-6.776182,-1
53.234522,-0.536256,5
53.013527,-3.277137,19
53.013547,-3.277048,19
53.013447,-3.277187,19
52.608116,1.722267,190
53.23428,-0.540631,5
53.234233,-0.540614,5
53.234269,-0.540603,5
53.234219,-0.540814,5
53.234244,-0.540903,5
53.234597,-0.540681,5
53.234594,-0.540695,5
53.234575,-0.540706,5
53.234619,-0.540659,5
53.234475,-0.540687,5
53.234466,-0.540803,5
53.234452,-0.540795,5
53.234552,-0.540878,5
53.234469,-0.541137,5
53.23453,-0.540828,5
53.234463,-0.540942,5
53.234336,-0.540792,5
53.234377,-0.540514,5
53.234347,-0.540587,5
53.234388,-0.540673,5
53.234455,-0.540773,5
53.23433,-0.540509,5
53.234394,-0.54047,5
53.234491,-0.540998,5
53.234494,-0.541006,5
53.234219,-0.540123,5
53.23435,-0.541434,5
53.234336,-0.541862,5
53.234822,-0.542292,5
53.235505,-0.542237,5
53.234172,-0.541117,5
53.234238,-0.541387,5
53.234352,-0.541439,5
53.23423,-0.540098,5
53.234258,-0.540095,5
53.234211,-0.540106,5
53.234561,-0.542306,5
53.234255,-0.540103,5
41.872436,12.51735,24
53.234511,-0.539545,5
53.234458,-0.539837,5
53.235094,-0.53967,5
53.234661,-0.53975,5
53.234544,-0.539714,5
53.234458,-0.539839,5
53.235375,-0.539856,5
53.2345,-0.539528,5
53.234383,-0.538687,5
53.23445,-0.538562,5
53.234369,-0.538084,5
53.234613,-0.534887,5
53.234852,-0.534878,5
53.235066,-0.535131,5
53.234141,-0.534864,5
53.234194,-0.534353,5
53.234277,-0.534437,5
53.23578,-0.53862,5
53.234219,-0.534339,5
53.234836,-0.534887,5
44.727164,1.160484,-1
52.581409,0.573627,25
46.488302,6.723579,-1
51.738975,7.170681,-1
46.737423,10.848516,-1
54.445436,-2.996039,-1
41.351344,2.173294,56
55.949697,-3.19357,147
55.949022,-3.195806,147
50.125555,8.702777,16
51.531685,-0.123988,11
51.52294,-0.082633,11
52.393452,4.833319,27
48.375337,11.454684,119
50.262943,-3.86016,92
49.739291,10.162471,50
47.369019,8.53803,-1
38.115102,13.362815,-1
41.762311,12.224597,-1
45.467303,9.186308,31
42.180272,2.488628,69
45.991641,0.32018,32
45.983636,0.310827,32
45.98248,0.306766,32
52.966233,5.798313,-1
57.255313,11.000344,-1
50.815866,10.236436,-1
41.984616,2.82634,194
41.985573,2.826426,194
51.50388,-0.021462,11
48.853093,2.348713,0
47.490543,19.089882,40
48.851592,10.488735,-1
56.211668,-4.638161,-1
44.492058,11.349391,34
44.492152,11.348022,34
47.41224,0.977944,-1
44.359414,8.576524,-1
51.517855,-0.080525,11
43.736073,7.423453,35
43.738383,7.419805,35
43.738607,7.419526,35
43.7356,7.41738,35
48.159763,11.594397,119
59.170309,18.145047,72
41.306258,1.736855,-1
54.514293,-2.902054,-1
51.927169,-2.054795,185
46.60142,11.735136,63
51.536816,0.713647,36
51.537913,0.713272,36
51.481498,-0.139456,11
40.557117,16.663867,45
47.693096,9.26922,180
52.972588,-9.429595,-1
45.501342,10.607492,-1
51.844611,3.969236,131
51.513383,-0.097643,11
52.097819,4.477508,27
52.099058,4.478967,27
39.800349,3.11843,-1
37.9828,-0.696567,189
46.601195,11.725458,63
52.038184,-0.33195,179
41.1935,0.736861,44
41.191505,0.737305,44
41.191413,0.733308,44
41.190886,0.734072,44
41.186386,0.798108,44
41.2009,0.744136,44
41.194305,0.740108,44
41.192066,0.740422,44
41.191252,0.741541,44
50.331984,8.761714,16
36.843787,-2.457836,-1
54.393519,18.674191,-1
51.508769,-0.125055,11
51.504796,-0.016844,11
36.317883,-6.154889,-1
36.756383,28.266152,48
36.756213,28.266305,48
36.756202,28.266933,48
39.568489,2.644282,-1
39.567306,2.646181,-1
42.31795,2.886622,54
43.355052,-2.844387,15
50.017619,8.508044,16
42.24465,-0.17239,-1
50.801472,-1.109098,51
36.768447,27.801238,53
36.768575,27.80128,53
36.768352,27.801252,53
36.768147,27.801119,53
54.90442,-1.382153,52
52.086271,6.028636,153
49.453207,11.075345,167
52.086211,6.028391,153
54.228467,-2.764874,139
52.088361,6.031189,153
54.191486,-2.913254,139
48.580666,5.956913,58
49.571547,10.20617,50
45.451852,9.17501,31
45.460175,9.194537,31
45.459182,9.192295,31
48.58073,5.956738,58
47.168389,9.985628,-1
55.858419,9.859663,174
35.928081,14.342522,22
52.603666,1.729756,190
46.868216,9.875829,-1
50.525234,13.725421,-1
54.197432,-2.894876,139
45.39718,11.875969,62
55.541871,8.133591,68
45.397244,11.875944,62
45.403191,11.86848,62
52.070343,-1.009991,-1
51.502451,-0.177712,11
51.519719,20.025222,-1
41.901282,12.464225,24
53.00898,-3.283981,19
53.013633,-3.276962,19
37.920763,-2.991842,20
37.920594,-2.990806,20
37.921022,-2.990553,20
51.110355,17.030805,64
51.109194,17.032905,64
45.466481,9.197402,31
44.554775,2.673529,-1
35.909588,14.424883,22
57.467967,-4.229328,195
57.468005,-4.229292,195
57.467997,-4.229262,195
57.468003,-4.229387,195
41.88933,12.492538,24
41.353731,-8.736877,-1
43.336571,3.220453,-1
41.17892,29.614012,-1
48.690953,6.186321,109
47.77729,1.634012,-1
50.378805,2.772052,-1
50.369458,-4.156501,92
50.513294,30.499358,4
55.949455,-3.193003,147
42.574968,-0.546838,-1
49.386151,10.167267,50
38.690641,-9.431048,18
53.254194,4.950413,-1
53.96234,-1.081811,33
48.565995,2.714073,71
36.976843,-3.121404,49
44.655948,2.100972,-1
37.376944,-5.986819,1
53.673591,7.283635,-1
37.328788,-5.842781,1
52.265531,12.924749,-1
44.106527,9.727477,-1
45.983894,0.312638,32
52.431358,5.073269,27
45.938377,0.644013,74
48.089794,13.561377,76
46.223216,6.12285,-1
55.59203,13.01145,182
51.208911,-2.642239,39
53.472816,-2.289567,10
55.59663,12.9962,182
53.109588,0.237808,77
53.105483,0.243208,77
53.105463,0.243222,77
53.106858,0.237241,77
51.442352,-0.274218,11
53.133332,-1.426098,79
49.378183,10.177661,50
49.377981,10.178058,50
51.532972,0.718661,36
51.532244,0.715427,36
51.532372,0.71415,36
51.533025,0.716611,36
51.520346,-0.093748,11
51.532536,0.723505,36
51.532358,0.723294,36
51.532738,0.721958,36
51.178942,-1.826262,-1
45.580387,9.706828,132
47.200752,14.748263,116
47.200613,14.748305,116
45.07355,7.69868,2
53.217011,6.572888,82
53.217152,6.572719,82
53.216697,6.565344,82
51.569044,0.454694,36
51.571647,0.462622,36
51.569161,0.456063,36
51.569022,0.456861,36
53.405238,6.683563,-1
51.5706,0.462744,36
51.569911,0.455952,36
42.852152,-0.473162,-1
48.872964,2.296464,0
42.268266,2.95986,54
50.26303,10.554803,78
39.507486,2.536022,-1
41.305816,1.736994,-1
57.98273,7.047991,136
51.568813,-3.976748,155
40.416594,-3.70107,85
40.41683,-3.704431,85
45.407777,11.877616,62
45.399755,11.877822,62
43.56683,4.193905,-1
45.412088,11.8796,62
45.411658,11.879811,62
36.882936,30.705558,-1
51.114877,-0.190264,84
51.115627,-0.189981,84
51.116647,-0.189434,84
51.117625,-0.189278,84
51.116422,-0.188198,84
51.116497,-0.186095,84
51.116497,-0.184964,84
51.116583,-0.185025,84
47.784701,6.914563,-1
40.103333,-8.313056,-1
56.701596,-3.707113,-1
56.341761,-2.795614,86
56.339427,-2.794398,86
42.63369,11.666407,103
56.949425,24.104644,87
46.138764,9.496006,-1
53.954368,-1.088161,33
53.957398,-1.078698,33
53.955965,-1.07931,33
53.954399,-1.082421,33
53.954469,-1.088343,33
53.955252,-1.090178,33
53.947991,-1.09786,33
41.22988,0.771547,44
41.229558,0.771552,44
41.1437,0.818877,44
38.260069,22.097872,-1
43.197308,-3.193202,-1
48.259958,11.601588,119
38.414778,-8.607573,-1
52.090827,5.924555,153
51.965102,5.691633,-1
41.193091,0.777405,44
37.879223,-4.779396,29
37.773727,-4.82372,29
51.235979,-0.570763,11
47.511046,19.057717,40
52.238218,-0.596222,179
42.50683,1.523063,26
36.091978,28.085796,187
41.186577,0.770547,44
41.186627,0.770677,44
41.185558,0.768944,44
41.185475,0.76923,44
41.206044,0.783519,44
41.205969,0.783433,44
41.205833,0.782275,44
41.206091,0.781711,44
50.832386,-4.554239,93
51.467717,6.848484,-1
50.741127,-4.635806,93
50.3425,-4.452501,92
50.740875,-4.635445,93
50.740977,-4.635398,93
50.741666,-4.639167,93
50.74155,-4.639439,93
50.741602,-4.638845,93
50.741705,-4.639359,93
37.385805,-5.99025,1
50.741702,-4.63935,93
52.517937,13.436783,81
50.84883,-4.554956,93
50.848888,-4.556667,93
49.534327,1.849124,-1
50.848847,-4.554978,93
50.847094,-4.556362,93
51.113636,17.0336,64
51.113688,17.033541,64
51.113522,17.036966,64
51.113647,17.03363,64
51.114005,17.033627,64
51.113255,17.036438,64
51.113833,17.033913,64
52.507464,13.338507,81
39.669546,20.856127,-1
48.498155,2.339369,94
46.601199,11.727154,63
54.972573,-2.01863,-1
49.29608,19.94648,95
49.296749,19.947119,95
56.253669,-3.205851,96
56.253541,-3.206931,96
56.253847,-3.205753,96
56.254322,-3.205203,96
56.254286,-3.205131,96
40.847391,14.252247,98
40.749722,14.484444,99
40.838127,14.249522,98
55.996766,-2.547004,-1
40.750869,14.490213,99
40.854011,14.260769,98
40.750147,14.492938,99
40.750363,14.492869,99
40.750497,14.49175,99
40.750461,14.491299,99
40.749936,14.490127,99
40.748333,14.491111,99
40.838363,14.252683,98
40.74853,14.483472,99
53.637427,-2.813609,100
53.637455,-2.81322,100
40.849444,14.258611,98
40.849166,14.249722,98
53.63758,-2.813539,100
41.097466,14.328991,101
41.093713,14.328777,101
41.093611,14.328611,101
41.367976,2.158491,56
40.836388,14.251111,98
40.834722,14.246388,98
40.836944,14.249722,98
40.836944,14.249166,98
53.637613,-2.813264,100
48.049763,10.876902,-1
51.052705,13.721795,59
49.420563,0.234006,-1
52.438543,13.72055,-1
51.078528,13.759914,59
52.239935,16.907143,-1
52.523643,13.370608,81
41.657771,-4.718338,148
48.810277,9.219166,17
41.374647,2.181416,56
41.377975,2.175822,56
41.381538,2.170713,56
41.41548,2.154297,56
51.107806,13.759185,59
49.711354,0.204555,-1
51.086191,13.764195,59
49.30653,19.93358,95
49.306511,19.933538,95
49.306522,19.933272,95
49.306511,19.933266,95
49.306405,19.932941,95
53.371638,0.242327,77
53.372977,0.238636,77
51.504872,-0.079209,11
51.046638,-1.309701,-1
55.974182,-3.306455,147
37.791184,26.666082,-1
42.91306,-9.116678,-1
39.664897,-0.206208,28
53.866166,10.681833,129
43.32413,-3.015748,15
43.323569,-3.016422,15
52.571541,-0.239556,107
52.571505,-0.239639,107
52.571225,-0.239487,107
53.955504,-1.070438,33
53.962877,-1.077712,33
52.379509,4.891297,27
50.908294,-0.547153,-1
51.60503,-1.745814,108
51.605321,-1.74659,108
51.605409,-1.746514,108
51.605419,-1.746491,108
51.605476,-1.746358,108
51.606359,-1.744689,108
51.606357,-1.744692,108
51.605642,-1.745535,108
51.605629,-1.745553,108
50.475027,7.324029,-1
45.465029,6.7523,165
54.679491,25.277886,-1
54.695386,25.238702,-1
54.678955,25.287352,-1
54.683686,25.320872,-1
50.361903,-4.166929,92
54.644358,24.933825,-1
50.904994,4.304881,159
41.406108,2.157183,56
51.50975,-0.087509,11
51.518238,-0.143884,11
39.765127,19.8748,-1
53.271677,-4.330425,-1
51.490927,-0.127639,11
38.659008,20.762963,-1
46.537769,6.638783,-1
44.427206,26.102464,112
44.429995,26.101809,112
44.450386,26.083817,112
46.189519,13.644422,114
46.188686,13.647277,114
51.426166,0.128511,11
36.295005,30.147916,-1
47.482485,19.242918,40
51.214974,-0.800789,11
52.229638,5.180309,27
51.47763,8.182852,-1
51.569088,-3.978034,155
41.654453,-0.88206,-1
53.637711,-2.812753,100
53.637697,-2.813214,100
49.634959,6.176784,-1
51.114738,17.042633,64
52.188755,-1.479826,38
49.875091,14.499324,-1
54.985111,-3.17012,117
54.985411,-3.170567,117
54.985422,-3.169953,117
54.985188,-3.169942,117
54.985297,-3.169787,117
54.985397,-3.17002,117
54.985613,-3.169406,117
54.985177,-3.169784,117
51.309342,6.621429,46
54.985361,-3.170414,117
50.046025,8.567494,16
50.049638,8.564075,16
38.796544,-9.192609,18
51.507166,-0.127598,11
53.07491,8.807065,130
53.466388,-2.340278,10
53.312006,-0.062313,77
40.664164,16.61151,45
51.070255,0.684922,133
51.507613,-0.127726,11
51.925332,4.472637,27
52.375913,4.797023,27
51.498361,-0.1535,11
56.95423,24.062547,87
56.951644,24.11338,87
56.95144,24.007841,87
55.670354,-1.79503,-1
45.937355,0.643397,74
45.936572,0.643569,74
52.228723,5.945609,153
45.936588,0.643497,74
56.139722,25.533611,118
45.936433,0.643547,74
45.936241,0.64388,74
45.936766,0.643227,74
41.384552,2.176344,56
43.21265,5.529816,-1
53.734672,-1.994656,10
53.706613,-1.883692,10
53.731319,-1.984206,10
53.730436,-1.977481,10
53.722436,-1.944839,10
53.722097,-1.944392,10
53.716327,-1.940139,10
53.714238,-1.935287,10
53.699052,-1.865403,10
53.688569,-1.842453,10
53.669397,-1.830859,10
53.617644,-0.979425,168
53.582094,-0.434728,-1
39.507422,2.536124,-1
55.977502,-2.431175,-1
45.649941,13.767355,75
41.387434,2.175496,56
51.507393,-0.127469,11
53.713669,-2.097309,10
40.667932,16.610952,45
47.170052,9.47972,97
53.740311,-2.010456,10
53.738594,-2.007148,10
47.285524,-2.212361,-1
46.50085,11.740801,63
53.335838,-1.914893,-1
52.225906,-1.900312,-1
59.141601,18.02159,72
38.192424,-0.55497,189
50.938155,16.249727,122
50.907355,16.243594,122
50.906541,16.245288,122
51.682311,-1.787439,108
53.51843,9.9378,89
53.478125,9.97373,89
53.540808,9.920938,89
53.543277,9.975202,89
53.516063,9.937875,89
51.49573,7.477036,-1
53.75393,-2.362384,10
44.307236,7.495325,-1
57.649523,-3.326454,-1
48.206957,16.366152,6
48.207157,16.365916,6
45.612899,9.199719,31
51.483093,11.971428,178
53.752847,-2.363981,10
53.752769,-2.363567,10
53.752638,-2.362342,10
53.753455,-2.363356,10
53.753688,-2.363253,10
53.752897,-2.362464,10
53.753425,-2.362995,10
58.711302,11.2159,123
58.25083,11.457508,198
58.208258,11.479725,198
58.129527,11.447791,198
58.122855,11.442511,198
57.977566,11.782133,170
57.706986,11.966936,170
57.706641,11.967738,170
57.697344,11.979333,170
57.696147,11.955719,170
57.695152,11.819572,170
57.451477,12.185422,170
57.448605,12.211486,170
57.320044,12.538438,-1
58.984736,11.274786,137
58.977936,11.247261,137
58.936341,11.172572,137
49.904591,9.815388,-1
51.089752,-1.137509,-1
49.425727,2.876079,-1
48.690046,6.175142,109
43.604642,1.446268,113
50.698588,-1.192928,51
37.921111,-2.990203,20
37.921027,-2.990114,20
41.582858,19.458027,125
41.366888,19.623213,126
41.366905,19.623494,126
41.320283,19.814883,126
41.32618,19.817761,126
41.335469,19.823427,126
46.54153,11.668249,63
46.538763,11.635102,63
46.557005,11.658497,63
46.543036,11.667486,63
46.531263,11.670541,63
46.529166,11.6,63
46.554088,11.658938,63
46.530555,11.688333,63
46.531111,11.680833,63
47.267777,11.393333,162
53.983449,17.452855,-1
50.112432,1.803431,-1
53.757744,-2.35495,10
53.757288,-2.354345,10
53.756355,-2.357306,10
53.756086,-2.358098,10
53.755886,-2.358748,10
53.755897,-2.358695,10
53.754547,-2.362637,10
50.79777,-1.106657,51
50.851566,-1.179227,51
43.41653,-4.729906,-1
41.885172,12.473366,24
54.327045,-9.347316,-1
52.131761,-0.43708,179
50.33098,-4.755937,154
50.332094,-4.756714,154
50.36325,-4.167014,92
50.360005,-4.121045,92
51.339947,12.378725,-1
53.167655,9.939838,-1
52.671713,5.364911,43
51.209222,3.224375,-1
53.741977,-0.268887,-1
54.842877,9.404208,172
54.796099,9.446408,172
54.844833,9.565508,172
54.313125,10.135291,161
53.175372,5.415994,-1
52.862544,5.098224,43
52.772458,5.114725,43
51.938733,4.524322,27
51.95898,4.846561,27
52.011319,4.71255,27
37.177295,-3.589718,181
51.812172,3.933136,131
55.890811,9.935408,174
55.977069,9.83063,174
55.976805,9.830141,174
56.049575,9.721483,174
56.207297,10.286805,42
56.333069,10.329777,42
56.671455,9.970013,-1
57.048255,9.921613,-1
57.04943,9.922102,-1
57.157272,9.026402,-1
57.120433,8.618055,-1
56.513313,8.118125,175
56.476219,8.130875,175
56.308108,8.15615,175
56.27758,8.128716,175
55.848716,8.169438,-1
55.810275,8.207197,-1
55.603477,8.27625,68
55.487494,8.411372,68
54.906608,8.832619,-1
57.634191,11.878538,170
40.423894,-3.70752,85
59.310763,6.340252,-1
59.090133,6.115619,176
58.597747,8.714105,-1
58.769219,8.482566,-1
58.865591,8.305808,134
58.957836,8.173425,134
53.291772,10.488861,89
59.284683,11.11368,137
59.182055,11.19345,137
59.09763,11.270705,137
59.097636,11.270694,137
40.947619,-4.118039,138
40.947619,-4.118106,138
40.947605,-4.118184,138
40.947486,-4.118431,138
44.007373,10.098301,-1
42.875759,1.833182,-1
50.222755,-3.642795,-1
50.222816,-3.642853,-1
50.222983,-3.643484,-1
50.225522,-3.653725,-1
50.421552,-4.670895,154
50.421594,-4.670434,154
50.332686,-4.75702,154
43.502238,16.435752,-1
45.762987,4.82392,14
50.820584,3.257296,-1
51.508927,-0.129162,11
59.161444,18.127741,72
40.952388,-4.132095,138
40.950305,-4.124562,138
40.950002,-4.124864,138
40.949863,-4.124928,138
40.950433,-4.1253,138
56.973591,23.779349,-1
56.97145,23.796429,-1
44.818736,20.465769,-1
48.136169,11.577186,119
41.902181,12.454426,24
55.854449,-4.250861,57
51.821511,-3.470514,191
45.757807,21.228675,-1
47.623499,10.608651,164
48.384175,15.52843,192
45.797616,24.149311,102
45.793516,24.151843,102
45.796134,24.152047,102
45.796703,24.150717,102
45.795858,24.149075,102
45.794586,24.14812,102
45.793875,24.15017,102
43.22773,-2.823517,15
53.545222,9.951285,89
53.551418,9.949343,89
43.258784,-2.913458,15
50.052093,8.997004,-1
38.713038,-9.130642,18
51.954463,5.568666,-1
51.876691,-3.496095,191
45.589596,1.721699,-1
45.820791,0.820927,140
48.866168,2.354207,0
48.009722,8.954722,188
48.029444,8.952222,188
44.779501,7.673628,-1
40.598956,-6.532648,-1
50.267913,14.557678,-1
53.228647,-0.541034,5
42.205238,2.532011,69
50.848067,4.349824,159
53.22763,-0.543578,5
53.227641,-0.54357,5
53.227672,-0.543573,5
53.228686,-0.547312,5
53.227669,-0.543578,5
53.228938,-0.544973,5
53.228847,-0.54472,5
53.22848,-0.543123,5
53.228483,-0.543131,5
53.229461,-0.546803,5
41.596641,15.813794,7
53.228344,-0.538767,5
53.228383,-0.538406,5
53.228355,-0.538412,5
53.228536,-0.540509,5
53.2286,-0.540137,5
48.86716,2.328844,0
47.380341,10.889536,9
57.688918,-3.352546,-1
53.233136,-0.538506,5
53.233369,-0.538564,5
53.233688,-0.538798,5
53.233916,-0.538834,5
53.233644,-0.538795,5
53.234338,-0.53865,5
46.432996,5.7778,-1
52.4418,5.763691,-1
52.442467,5.761996,-1
50.874016,-1.635856,-1
53.234452,-0.538573,5
51.540144,0.711716,36
51.539786,0.712166,36
51.540119,0.711794,36
51.539661,0.712308,36
48.574651,13.463659,12
48.574566,13.463927,12
48.573686,13.472446,12
48.574304,13.473036,12
51.531093,11.959798,178
48.573736,13.476619,12
48.573764,13.476834,12
46.776666,12.045277,-1
42.527934,-8.79109,88
46.499633,11.352846,63
52.520843,13.409414,81
52.519076,13.401056,81
54.349736,18.653057,-1
54.349638,18.653165,-1
45.86884,10.874083,145
48.623641,-2.143739,-1
49.256005,-2.238225,-1
53.233958,-0.53622,5
53.234055,-0.536223,5
53.234422,-0.538545,5
51.491758,-9.263051,-1
52.607947,1.722471,190
51.370169,-0.40272,11
53.235411,-0.541198,5
53.234794,-0.540064,5
53.235397,-0.540381,5
53.235252,-0.540087,5
53.235316,-0.540645,5
53.235066,-0.539906,5
53.234597,-0.540703,5
53.234611,-0.540714,5
53.234591,-0.540678,5
53.234819,-0.542278,5
53.234197,-0.541239,5
53.234355,-0.54142,5
53.234483,-0.542187,5
53.235511,-0.542234,5
53.234338,-0.541634,5
53.234405,-0.541956,5
53.234488,-0.542187,5
37.971385,23.725018,41
53.234352,-0.540212,5
53.234136,-0.540434,5
53.234144,-0.540689,5
53.234194,-0.541237,5
37.921417,-2.993581,20
37.921738,-2.992229,20
53.235827,-0.541803,5
53.234663,-0.539753,5
53.235372,-0.539856,5
53.235838,-0.5418,5
53.950125,10.026397,-1
53.234575,-0.539706,5
53.235111,-0.539662,5
53.234863,-0.539703,5
53.234544,-0.539706,5
46.410241,11.575781,63
53.234494,-0.539064,5
53.234386,-0.538684,5
45.767298,4.83348,14
38.275484,-0.675015,189
53.957878,-1.090268,33
51.426577,0.130905,11
55.847417,-4.4241,57
50.47952,1.576688,-1
41.377308,2.175855,56
38.787601,-9.390488,18
41.8913,-5.595592,-1
42.525783,3.085719,-1
43.459086,-6.6753,-1
41.380897,2.045988,56
51.938914,9.882127,-1
51.512425,-0.115187,11
52.635219,1.301966,150
52.633305,1.300594,150
45.982519,0.305741,32
52.629669,1.294938,150
52.652947,1.263705,150
45.983144,0.306641,32
45.983511,0.307802,32
45.982891,0.308669,32
45.981819,0.304188,32
41.984855,2.826297,194
54.759972,-7.880528,-1
55.232422,-7.498223,-1
50.803819,-0.531721,-1
53.485033,9.901161,89
53.303025,10.333622,89
48.833722,2.3785,0
41.90007,12.482069,24
50.729808,-2.807498,158
44.50345,11.340047,34
44.49528,11.338538,34
49.453542,11.072663,167
44.492041,11.348797,34
53.478578,-2.245387,10
43.730879,7.414441,35
45.852373,9.399147,146
41.013216,28.956652,91
52.455397,-1.979256,38
53.122957,-4.013786,149
41.130233,1.361371,-1
51.192108,0.261433,11
59.168736,18.140594,72
40.351018,-7.171937,-1
51.533922,0.714372,36
51.533761,0.714511,36
51.534124,0.714344,36
51.535847,0.713736,36
43.697331,7.285931,35
53.300248,-2.37236,10
50.994905,-0.621757,11
48.896479,2.341622,0
45.467881,9.206714,31
37.044876,26.965813,-1
54.984488,12.284258,-1
54.983163,12.283438,-1
52.233818,21.020686,-1
46.541565,5.741086,-1
50.800225,-2.781622,158
41.19168,0.737274,44
41.191691,0.735683,44
41.191555,0.735869,44
37.591711,27.985919,152
37.590936,27.984372,152
47.7006,-3.462259,-1
52.404816,-2.346853,-1
50.100005,5.767521,-1
50.324395,4.96258,-1
50.318052,5.019979,-1
50.317668,5.021739,-1
54.905247,-1.381455,52
50.801713,-1.109512,51
54.904355,-1.38374,52
41.198002,0.785636,44
41.202508,0.801186,44
41.201358,0.789772,44
40.488895,-6.110973,-1
50.852389,-3.386417,-1
43.560394,4.082838,-1
48.58053,5.956891,58
35.888203,14.525653,22
35.890958,14.519805,22
39.100961,23.073291,61
45.895058,6.149511,-1
50.801972,-1.109725,51
50.801747,-1.109573,51
50.801513,-1.109331,51
50.801572,-1.10912,51
39.364394,22.937413,61
53.737708,8.517429,197
39.364327,22.936816,61
43.593108,1.440644,113
45.401036,11.879469,62
45.39848,11.876388,62
45.398422,11.876441,62
39.469296,-0.361046,70
52.752397,0.399963,25
39.296597,21.703711,60
35.462942,24.143164,-1
48.870014,2.391597,0
37.920911,-2.992856,20
37.920811,-2.992137,20
51.111513,17.030775,64
51.111319,17.030211,64
51.111572,17.030711,64
48.830975,-3.527812,-1
46.094967,7.071129,-1
56.477913,-4.324153,-1
56.56795,-4.753553,111
56.567872,-4.753625,111
41.890154,12.492206,24
47.051872,8.30149,-1
44.263383,1.274691,-1
51.054016,3.72482,66
41.648015,-4.729785,148
50.703358,7.100719,-1
51.001839,0.544338,133
55.951505,-3.179348,147
42.526513,3.086108,-1
50.262072,-3.858293,92
52.090015,6.026076,153
52.088255,6.025718,153
47.312436,8.527047,-1
53.341847,-6.286615,21
50.434055,18.951351,67
39.530819,-0.384173,70
39.4977,-0.398906,70
54.492383,-0.624687,-1
53.926214,-0.967977,33
53.925719,-0.967217,33
43.69957,10.587661,-1
37.328888,-5.842259,1
37.870855,-6.674662,73
53.478663,-2.241423,10
53.504269,7.099968,196
53.54162,9.990842,89
54.654092,-2.719008,-1
41.654789,-0.882521,-1
45.983911,0.312597,32
46.000366,0.323924,32
48.825337,17.904807,-1
46.000366,0.324102,32
51.507219,-0.127608,11
51.952954,4.555206,27
53.259167,-1.913058,-1
54.872872,-3.731106,-1
51.12491,-0.020105,84
51.125044,-0.019859,84
50.181391,8.740438,16
48.089951,13.561366,76
48.090496,13.561441,76
48.090138,13.560926,76
48.089636,13.56127,76
48.090338,13.560991,76
48.09031,13.561323,76
48.089271,13.561903,76
56.628526,-4.772958,111
51.532816,0.720777,36
51.320984,-2.616355,39
51.532197,0.723894,36
51.532622,0.723297,36
55.337071,-2.108967,-1
51.532805,0.72088,36
53.133679,-1.432321,79
50.920761,-1.439281,-1
50.920797,-1.439395,-1
51.357914,1.442599,-1
53.147034,-1.431967,79
48.09084,13.561527,76
53.216911,6.575616,82
53.216827,6.565408,82
53.217144,6.57273,82
51.570647,0.462461,36
39.338444,23.212894,61
51.571497,0.463433,36
51.571338,0.463577,36
51.570397,0.460041,36
51.570397,0.459702,36
51.570375,0.459463,36
51.570322,0.459102,36
51.57008,0.457386,36
51.57028,0.458569,36
51.569886,0.456158,36
51.569658,0.454288,36
51.641641,-0.030253,11
45.401447,11.86753,62
45.401469,11.867516,62
41.413915,2.151828,56
40.664616,16.609997,45
51.115338,-0.18707,84
51.115519,-0.185328,84
51.115625,-0.185731,84
51.115469,-0.185095,84
51.115633,-0.185878,84
51.115336,-0.188387,84
51.114347,-0.190309,84
51.114161,-0.189845,84
51.115333,-0.189798,84
51.114225,-0.190489,84
51.114172,-0.190445,84
51.114405,-0.190484,84
51.114369,-0.190292,84
51.115069,-0.190262,84
51.115025,-0.190156,84
51.114836,-0.190273,84
51.115752,-0.189978,84
51.116563,-0.189656,84
51.116061,-0.18965,84
51.116533,-0.189823,84
51.1174,-0.189437,84
46.267494,11.839513,-1
38.523366,-8.899075,-1
56.3397,-2.78647,86
42.971147,-0.249853,-1
47.861711,8.016277,-1
52.881383,6.153845,-1
53.966481,-1.083666,33
53.956319,-1.077818,33
53.95647,-1.079256,33
53.955744,-1.079556,33
53.954658,-1.08844,33
53.953036,-1.095349,33
51.110219,-0.140995,84
51.110538,-0.141695,84
41.229722,0.770997,44
41.229655,0.771691,44
51.110791,-0.142995,84
41.229788,0.77133,44
43.528412,3.928878,-1
41.1438,0.819069,44
41.143769,0.819122,44
43.195759,-3.19612,-1
53.951855,-1.096444,33
48.603431,-2.819282,-1
41.239027,0.892219,44
